2018-03-20 15:40:17.067 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/BusiUserInfoDao.java
2018-03-20 15:40:17.067 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/BusiUserInfoDao.xml
2018-03-20 15:40:17.067 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/BusiUserInfoDTO.java
2018-03-20 15:40:17.067 [ main ] - [ INFO  ] [gencode : 38 ] - data_priv====user
2018-03-20 15:40:17.504 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@1b384669[size=17]
2018-03-20 15:40:17.504 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/DataPriv.java
2018-03-20 15:40:17.504 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/DataPrivDao.java
2018-03-20 15:40:17.520 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/DataPrivDao.xml
2018-03-20 15:40:17.520 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/DataPrivDTO.java
2018-03-20 15:40:17.520 [ main ] - [ INFO  ] [gencode : 38 ] - deliver_address====user
2018-03-20 15:40:17.957 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@704e2d11[size=13]
2018-03-20 15:40:17.957 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/DeliverAddress.java
2018-03-20 15:40:17.972 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/DeliverAddressDao.java
2018-03-20 15:40:17.972 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/DeliverAddressDao.xml
2018-03-20 15:40:17.972 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/DeliverAddressDTO.java
2018-03-20 15:40:17.972 [ main ] - [ INFO  ] [gencode : 38 ] - ent_brand_apply_cert_file====user
2018-03-20 15:40:18.425 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@2c3ba220[size=6]
2018-03-20 15:40:18.425 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntBrandApplyCertFile.java
2018-03-20 15:40:18.425 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntBrandApplyCertFileDao.java
2018-03-20 15:40:18.487 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntBrandApplyCertFileDao.xml
2018-03-20 15:40:18.519 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntBrandApplyCertFileDTO.java
2018-03-20 15:40:18.535 [ main ] - [ INFO  ] [gencode : 38 ] - ent_brand_auth_apply====user
2018-03-20 15:40:18.956 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@1f131551[size=17]
2018-03-20 15:40:18.956 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntBrandAuthApply.java
2018-03-20 15:40:18.972 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntBrandAuthApplyDao.java
2018-03-20 15:40:18.972 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntBrandAuthApplyDao.xml
2018-03-20 15:40:18.972 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntBrandAuthApplyDTO.java
